date,division,admissions_observed,source
2022-08-01,Dhaka,68,kaggle_shampabanik12
2022-08-01,Khulna,1,kaggle_shampabanik12
2022-08-01,Mymensingh,1,kaggle_shampabanik12
2022-08-01,Rajshahi,3,kaggle_shampabanik12
2022-08-01,Rangpur,0,kaggle_shampabanik12
2022-08-01,Sylhet,0,kaggle_shampabanik12
2022-08-02,Barishal,0,kaggle_shampabanik12
2022-08-02,Chattogram,14,kaggle_shampabanik12
2022-08-02,Dhaka,51,kaggle_shampabanik12
2022-08-02,Khulna,0,kaggle_shampabanik12
2022-08-02,Mymensingh,0,kaggle_shampabanik12
2022-08-02,Rajshahi,0,kaggle_shampabanik12
2022-08-02,Rangpur,0,kaggle_shampabanik12
2022-08-02,Sylhet,0,kaggle_shampabanik12
2022-08-03,Barishal,0,kaggle_shampabanik12
2022-08-03,Chattogram,17,kaggle_shampabanik12
2022-08-03,Dhaka,59,kaggle_shampabanik12
2022-08-03,Khulna,0,kaggle_shampabanik12
2022-08-03,Mymensingh,1,kaggle_shampabanik12
2022-08-03,Rajshahi,0,kaggle_shampabanik12
2022-08-03,Rangpur,0,kaggle_shampabanik12
2022-08-03,Sylhet,0,kaggle_shampabanik12
2022-08-04,Barishal,0,kaggle_shampabanik12
2022-08-04,Chattogram,19,kaggle_shampabanik12
2022-08-04,Dhaka,67,kaggle_shampabanik12
2022-08-04,Khulna,0,kaggle_shampabanik12
2022-08-04,Mymensingh,1,kaggle_shampabanik12
2022-08-04,Rajshahi,0,kaggle_shampabanik12
2022-08-04,Rangpur,0,kaggle_shampabanik12
2022-08-04,Sylhet,0,kaggle_shampabanik12
2022-08-05,Barishal,0,kaggle_shampabanik12
2022-08-05,Chattogram,0,kaggle_shampabanik12
2022-08-05,Dhaka,40,kaggle_shampabanik12
2022-08-05,Khulna,0,kaggle_shampabanik12
2022-08-05,Mymensingh,0,kaggle_shampabanik12
2022-08-05,Rajshahi,0,kaggle_shampabanik12
2022-08-05,Rangpur,0,kaggle_shampabanik12
2022-08-05,Sylhet,0,kaggle_shampabanik12
2022-08-06,Barishal,0,kaggle_shampabanik12
2022-08-06,Chattogram,0,kaggle_shampabanik12
2022-08-06,Dhaka,77,kaggle_shampabanik12
2022-08-06,Khulna,0,kaggle_shampabanik12
2022-08-06,Mymensingh,0,kaggle_shampabanik12
2022-08-06,Rajshahi,0,kaggle_shampabanik12
2022-08-06,Rangpur,0,kaggle_shampabanik12
2022-08-06,Sylhet,0,kaggle_shampabanik12
2022-08-07,Barishal,0,kaggle_shampabanik12
2022-08-07,Chattogram,14,kaggle_shampabanik12
2022-08-07,Dhaka,73,kaggle_shampabanik12
2022-08-07,Khulna,0,kaggle_shampabanik12
2022-08-07,Mymensingh,0,kaggle_shampabanik12
2022-08-07,Rajshahi,0,kaggle_shampabanik12
2022-08-07,Rangpur,0,kaggle_shampabanik12
2022-08-07,Sylhet,0,kaggle_shampabanik12
2022-08-08,Barishal,0,kaggle_shampabanik12
2022-08-08,Chattogram,18,kaggle_shampabanik12
2022-08-08,Dhaka,59,kaggle_shampabanik12
2022-08-08,Khulna,2,kaggle_shampabanik12
2022-08-08,Mymensingh,0,kaggle_shampabanik12
2022-08-08,Rajshahi,0,kaggle_shampabanik12
2022-08-08,Rangpur,0,kaggle_shampabanik12
2022-08-08,Sylhet,0,kaggle_shampabanik12
2022-08-09,Barishal,0,kaggle_shampabanik12
2022-08-09,Chattogram,0,kaggle_shampabanik12
2022-08-09,Dhaka,50,kaggle_shampabanik12
2022-08-09,Khulna,0,kaggle_shampabanik12
2022-08-09,Mymensingh,3,kaggle_shampabanik12
2022-08-09,Rajshahi,0,kaggle_shampabanik12
2022-08-09,Rangpur,0,kaggle_shampabanik12
2022-08-09,Sylhet,0,kaggle_shampabanik12
2022-08-10,Barishal,0,kaggle_shampabanik12
2022-08-10,Chattogram,18,kaggle_shampabanik12
2022-08-10,Dhaka,73,kaggle_shampabanik12
2022-08-10,Khulna,1,kaggle_shampabanik12
2022-08-10,Mymensingh,0,kaggle_shampabanik12
2022-08-10,Rajshahi,0,kaggle_shampabanik12
2022-08-10,Rangpur,0,kaggle_shampabanik12
2022-08-10,Sylhet,0,kaggle_shampabanik12
2022-08-11,Barishal,0,kaggle_shampabanik12
2022-08-11,Chattogram,13,kaggle_shampabanik12
2022-08-11,Dhaka,73,kaggle_shampabanik12
2022-08-11,Khulna,4,kaggle_shampabanik12
2022-08-11,Mymensingh,0,kaggle_shampabanik12
2022-08-11,Rajshahi,0,kaggle_shampabanik12
2022-08-11,Rangpur,0,kaggle_shampabanik12
2022-08-11,Sylhet,0,kaggle_shampabanik12
2022-08-12,Barishal,0,kaggle_shampabanik12
2022-08-12,Chattogram,0,kaggle_shampabanik12
2022-08-12,Dhaka,50,kaggle_shampabanik12
2022-08-12,Khulna,1,kaggle_shampabanik12
2022-08-12,Mymensingh,0,kaggle_shampabanik12
2022-08-12,Rajshahi,0,kaggle_shampabanik12
2022-08-12,Rangpur,0,kaggle_shampabanik12
2022-08-12,Sylhet,0,kaggle_shampabanik12
2022-08-13,Barishal,1,kaggle_shampabanik12
2022-08-13,Chattogram,0,kaggle_shampabanik12
2022-08-13,Dhaka,89,kaggle_shampabanik12
2022-08-13,Khulna,1,kaggle_shampabanik12
2022-08-13,Mymensingh,1,kaggle_shampabanik12
2022-08-13,Rajshahi,0,kaggle_shampabanik12
2022-08-13,Rangpur,0,kaggle_shampabanik12
2022-08-13,Sylhet,0,kaggle_shampabanik12
2022-08-14,Barishal,1,kaggle_shampabanik12
2022-08-14,Chattogram,39,kaggle_shampabanik12
2022-08-14,Dhaka,72,kaggle_shampabanik12
2022-08-14,Khulna,3,kaggle_shampabanik12
2022-08-14,Mymensingh,1,kaggle_shampabanik12
2022-08-14,Rajshahi,0,kaggle_shampabanik12
2022-08-14,Rangpur,0,kaggle_shampabanik12
2022-08-14,Sylhet,0,kaggle_shampabanik12
2022-08-15,Barishal,1,kaggle_shampabanik12
2022-08-15,Chattogram,24,kaggle_shampabanik12
2022-08-15,Dhaka,59,kaggle_shampabanik12
2022-08-15,Khulna,2,kaggle_shampabanik12
2022-08-15,Mymensingh,0,kaggle_shampabanik12
2022-08-15,Rajshahi,0,kaggle_shampabanik12
2022-08-15,Rangpur,0,kaggle_shampabanik12
2022-08-15,Sylhet,0,kaggle_shampabanik12
2022-08-16,Barishal,1,kaggle_shampabanik12
2022-08-16,Chattogram,16,kaggle_shampabanik12
2022-08-16,Dhaka,108,kaggle_shampabanik12
2022-08-16,Khulna,1,kaggle_shampabanik12
2022-08-16,Mymensingh,2,kaggle_shampabanik12
2022-08-16,Rajshahi,0,kaggle_shampabanik12
2022-08-16,Rangpur,0,kaggle_shampabanik12
2022-08-16,Sylhet,0,kaggle_shampabanik12
2022-08-17,Barishal,1,kaggle_shampabanik12
2022-08-17,Chattogram,14,kaggle_shampabanik12
2022-08-17,Dhaka,81,kaggle_shampabanik12
2022-08-17,Khulna,1,kaggle_shampabanik12
2022-08-17,Mymensingh,0,kaggle_shampabanik12
2022-08-17,Rajshahi,0,kaggle_shampabanik12
2022-08-17,Rangpur,0,kaggle_shampabanik12
2022-08-17,Sylhet,0,kaggle_shampabanik12
2022-08-18,Barishal,0,kaggle_shampabanik12
2022-08-18,Chattogram,8,kaggle_shampabanik12
2022-08-18,Dhaka,81,kaggle_shampabanik12
2022-08-18,Khulna,0,kaggle_shampabanik12
2022-08-18,Mymensingh,4,kaggle_shampabanik12
2022-08-18,Rajshahi,0,kaggle_shampabanik12
2022-08-18,Rangpur,0,kaggle_shampabanik12
2022-08-18,Sylhet,0,kaggle_shampabanik12
2022-08-23,Barishal,0,kaggle_shampabanik12
2022-08-23,Chattogram,43,kaggle_shampabanik12
2022-08-23,Dhaka,108,kaggle_shampabanik12
2022-08-23,Khulna,1,kaggle_shampabanik12
2022-08-23,Mymensingh,1,kaggle_shampabanik12
2022-08-23,Rajshahi,0,kaggle_shampabanik12
2022-08-23,Rangpur,0,kaggle_shampabanik12
2022-08-23,Sylhet,0,kaggle_shampabanik12
2022-08-24,Barishal,0,kaggle_shampabanik12
2022-08-24,Chattogram,29,kaggle_shampabanik12
2022-08-24,Dhaka,127,kaggle_shampabanik12
2022-08-24,Khulna,6,kaggle_shampabanik12
2022-08-24,Mymensingh,0,kaggle_shampabanik12
2022-08-24,Rajshahi,0,kaggle_shampabanik12
2022-08-24,Rangpur,0,kaggle_shampabanik12
2022-08-24,Sylhet,0,kaggle_shampabanik12
2022-08-25,Barishal,4,kaggle_shampabanik12
2022-08-25,Chattogram,31,kaggle_shampabanik12
2022-08-25,Dhaka,142,kaggle_shampabanik12
2022-08-25,Khulna,1,kaggle_shampabanik12
2022-08-25,Mymensingh,2,kaggle_shampabanik12
2022-08-25,Rajshahi,0,kaggle_shampabanik12
2022-08-25,Rangpur,0,kaggle_shampabanik12
2022-08-25,Sylhet,0,kaggle_shampabanik12
2022-08-27,Barishal,3,kaggle_shampabanik12
2022-08-27,Chattogram,12,kaggle_shampabanik12
2022-08-27,Dhaka,111,kaggle_shampabanik12
2022-08-27,Khulna,2,kaggle_shampabanik12
2022-08-27,Mymensingh,3,kaggle_shampabanik12
2022-08-27,Rajshahi,0,kaggle_shampabanik12
2022-08-27,Rangpur,0,kaggle_shampabanik12
2022-08-27,Sylhet,0,kaggle_shampabanik12
2022-08-28,Barishal,4,kaggle_shampabanik12
2022-08-28,Chattogram,26,kaggle_shampabanik12
2022-08-28,Dhaka,144,kaggle_shampabanik12
2022-08-28,Khulna,1,kaggle_shampabanik12
2022-08-28,Mymensingh,0,kaggle_shampabanik12
2022-08-28,Rajshahi,1,kaggle_shampabanik12
2022-08-28,Rangpur,1,kaggle_shampabanik12
2022-08-28,Sylhet,0,kaggle_shampabanik12
2022-08-29,Barishal,2,kaggle_shampabanik12
2022-08-29,Chattogram,47,kaggle_shampabanik12
2022-08-29,Dhaka,149,kaggle_shampabanik12
2022-08-29,Khulna,0,kaggle_shampabanik12
2022-08-29,Mymensingh,2,kaggle_shampabanik12
2022-08-29,Rajshahi,0,kaggle_shampabanik12
2022-08-29,Rangpur,1,kaggle_shampabanik12
2022-08-29,Sylhet,0,kaggle_shampabanik12
2022-08-30,Barishal,4,kaggle_shampabanik12
2022-08-30,Chattogram,32,kaggle_shampabanik12
2022-08-30,Dhaka,198,kaggle_shampabanik12
2022-08-30,Khulna,2,kaggle_shampabanik12
2022-08-30,Mymensingh,1,kaggle_shampabanik12
2022-08-30,Rajshahi,0,kaggle_shampabanik12
2022-08-30,Rangpur,0,kaggle_shampabanik12
2022-08-30,Sylhet,0,kaggle_shampabanik12
2022-08-31,Barishal,74,kaggle_shampabanik12
2022-08-31,Chattogram,33,kaggle_shampabanik12
2022-08-31,Dhaka,205,kaggle_shampabanik12
2022-08-31,Khulna,7,kaggle_shampabanik12
2022-08-31,Mymensingh,1,kaggle_shampabanik12
2022-08-31,Rajshahi,4,kaggle_shampabanik12
2022-08-31,Rangpur,5,kaggle_shampabanik12
2022-08-31,Sylhet,1,kaggle_shampabanik12
2022-09-01,Barishal,4,kaggle_shampabanik12
2022-09-01,Chattogram,17,kaggle_shampabanik12
2022-09-01,Dhaka,147,kaggle_shampabanik12
2022-09-01,Khulna,7,kaggle_shampabanik12
2022-09-01,Mymensingh,1,kaggle_shampabanik12
2022-09-01,Rajshahi,0,kaggle_shampabanik12
2022-09-01,Rangpur,0,kaggle_shampabanik12
2022-09-01,Sylhet,0,kaggle_shampabanik12
2022-09-02,Barishal,0,kaggle_shampabanik12
2022-09-02,Chattogram,11,kaggle_shampabanik12
2022-09-02,Dhaka,73,kaggle_shampabanik12
2022-09-02,Khulna,6,kaggle_shampabanik12
2022-09-02,Mymensingh,0,kaggle_shampabanik12
2022-09-02,Rajshahi,0,kaggle_shampabanik12
2022-09-02,Rangpur,0,kaggle_shampabanik12
2022-09-02,Sylhet,0,kaggle_shampabanik12
2022-09-03,Barishal,2,kaggle_shampabanik12
2022-09-03,Chattogram,25,kaggle_shampabanik12
2022-09-03,Dhaka,208,kaggle_shampabanik12
2022-09-03,Khulna,7,kaggle_shampabanik12
2022-09-03,Mymensingh,7,kaggle_shampabanik12
2022-09-03,Rajshahi,0,kaggle_shampabanik12
2022-09-03,Rangpur,0,kaggle_shampabanik12
2022-09-03,Sylhet,0,kaggle_shampabanik12
2022-09-04,Barishal,10,kaggle_shampabanik12
2022-09-04,Chattogram,28,kaggle_shampabanik12
2022-09-04,Dhaka,159,kaggle_shampabanik12
2022-09-04,Khulna,14,kaggle_shampabanik12
2022-09-04,Mymensingh,1,kaggle_shampabanik12
2022-09-04,Rajshahi,0,kaggle_shampabanik12
2022-09-04,Rangpur,0,kaggle_shampabanik12
2022-09-04,Sylhet,1,kaggle_shampabanik12
2022-09-05,Barishal,6,kaggle_shampabanik12
2022-09-05,Chattogram,32,kaggle_shampabanik12
2022-09-05,Dhaka,157,kaggle_shampabanik12
2022-09-05,Khulna,8,kaggle_shampabanik12
2022-09-05,Mymensingh,5,kaggle_shampabanik12
2022-09-05,Rajshahi,0,kaggle_shampabanik12
2022-09-05,Rangpur,0,kaggle_shampabanik12
2022-09-05,Sylhet,0,kaggle_shampabanik12
2022-09-06,Barishal,9,kaggle_shampabanik12
2022-09-06,Chattogram,33,kaggle_shampabanik12
2022-09-06,Dhaka,228,kaggle_shampabanik12
2022-09-06,Khulna,13,kaggle_shampabanik12
2022-09-06,Mymensingh,1,kaggle_shampabanik12
2022-09-06,Rajshahi,0,kaggle_shampabanik12
2022-09-06,Rangpur,0,kaggle_shampabanik12
2022-09-06,Sylhet,0,kaggle_shampabanik12
2022-09-07,Barishal,6,kaggle_shampabanik12
2022-09-07,Chattogram,47,kaggle_shampabanik12
2022-09-07,Dhaka,201,kaggle_shampabanik12
2022-09-07,Khulna,20,kaggle_shampabanik12
2022-09-07,Mymensingh,4,kaggle_shampabanik12
2022-09-07,Rajshahi,0,kaggle_shampabanik12
2022-09-07,Rangpur,0,kaggle_shampabanik12
2022-09-07,Sylhet,1,kaggle_shampabanik12
2022-09-08,Barishal,20,kaggle_shampabanik12
2022-09-08,Chattogram,40,kaggle_shampabanik12
2022-09-08,Dhaka,204,kaggle_shampabanik12
2022-09-08,Khulna,7,kaggle_shampabanik12
2022-09-08,Mymensingh,1,kaggle_shampabanik12
2022-09-08,Rajshahi,3,kaggle_shampabanik12
2022-09-08,Rangpur,0,kaggle_shampabanik12
2022-09-08,Sylhet,3,kaggle_shampabanik12
2022-09-09,Barishal,0,kaggle_shampabanik12
2022-09-09,Chattogram,0,kaggle_shampabanik12
2022-09-09,Dhaka,140,kaggle_shampabanik12
2022-09-09,Khulna,1,kaggle_shampabanik12
2022-09-09,Mymensingh,0,kaggle_shampabanik12
2022-09-09,Rajshahi,4,kaggle_shampabanik12
2022-09-09,Rangpur,0,kaggle_shampabanik12
2022-09-09,Sylhet,5,kaggle_shampabanik12
2022-09-10,Barishal,8,kaggle_shampabanik12
2022-09-10,Chattogram,33,kaggle_shampabanik12
2022-09-10,Dhaka,244,kaggle_shampabanik12
2022-09-10,Khulna,4,kaggle_shampabanik12
2022-09-10,Mymensingh,5,kaggle_shampabanik12
2022-09-10,Rajshahi,0,kaggle_shampabanik12
2022-09-10,Rangpur,0,kaggle_shampabanik12
2022-09-10,Sylhet,0,kaggle_shampabanik12
2022-09-11,Barishal,11,kaggle_shampabanik12
2022-09-11,Chattogram,88,kaggle_shampabanik12
2022-09-11,Dhaka,242,kaggle_shampabanik12
2022-09-11,Khulna,15,kaggle_shampabanik12
2022-09-11,Mymensingh,1,kaggle_shampabanik12
2022-09-11,Rajshahi,1,kaggle_shampabanik12
2022-09-11,Rangpur,1,kaggle_shampabanik12
2022-09-11,Sylhet,4,kaggle_shampabanik12
2022-09-12,Barishal,18,kaggle_shampabanik12
2022-09-12,Chattogram,52,kaggle_shampabanik12
2022-09-12,Dhaka,245,kaggle_shampabanik12
2022-09-12,Khulna,13,kaggle_shampabanik12
2022-09-12,Mymensingh,7,kaggle_shampabanik12
2022-09-12,Rajshahi,9,kaggle_shampabanik12
2022-09-12,Rangpur,6,kaggle_shampabanik12
2022-09-12,Sylhet,5,kaggle_shampabanik12
2022-09-13,Barishal,15,kaggle_shampabanik12
2022-09-13,Chattogram,53,kaggle_shampabanik12
2022-09-13,Dhaka,254,kaggle_shampabanik12
2022-09-13,Khulna,16,kaggle_shampabanik12
2022-09-13,Mymensingh,9,kaggle_shampabanik12
2022-09-13,Rajshahi,3,kaggle_shampabanik12
2022-09-13,Rangpur,3,kaggle_shampabanik12
2022-09-13,Sylhet,0,kaggle_shampabanik12
2022-09-14,Barishal,8,kaggle_shampabanik12
2022-09-14,Chattogram,49,kaggle_shampabanik12
2022-09-14,Dhaka,223,kaggle_shampabanik12
2022-09-14,Khulna,17,kaggle_shampabanik12
2022-09-14,Mymensingh,3,kaggle_shampabanik12
2022-09-14,Rajshahi,15,kaggle_shampabanik12
2022-09-14,Rangpur,0,kaggle_shampabanik12
2022-09-14,Sylhet,0,kaggle_shampabanik12
2022-09-15,Barishal,8,kaggle_shampabanik12
2022-09-15,Chattogram,49,kaggle_shampabanik12
2022-09-15,Dhaka,303,kaggle_shampabanik12
2022-09-15,Khulna,17,kaggle_shampabanik12
2022-09-15,Mymensingh,3,kaggle_shampabanik12
2022-09-15,Rajshahi,15,kaggle_shampabanik12
2022-09-15,Rangpur,0,kaggle_shampabanik12
2022-09-15,Sylhet,0,kaggle_shampabanik12
2022-09-16,Barishal,0,kaggle_shampabanik12
2022-09-16,Chattogram,7,kaggle_shampabanik12
2022-09-16,Dhaka,138,kaggle_shampabanik12
2022-09-16,Khulna,6,kaggle_shampabanik12
2022-09-16,Mymensingh,4,kaggle_shampabanik12
2022-09-16,Rajshahi,9,kaggle_shampabanik12
2022-09-16,Rangpur,0,kaggle_shampabanik12
2022-09-16,Sylhet,0,kaggle_shampabanik12
2022-09-17,Barishal,17,kaggle_shampabanik12
2022-09-17,Chattogram,14,kaggle_shampabanik12
2022-09-17,Dhaka,317,kaggle_shampabanik12
2022-09-17,Khulna,14,kaggle_shampabanik12
2022-09-17,Mymensingh,5,kaggle_shampabanik12
2022-09-17,Rajshahi,8,kaggle_shampabanik12
2022-09-17,Rangpur,6,kaggle_shampabanik12
2022-09-17,Sylhet,0,kaggle_shampabanik12
2022-09-18,Barishal,11,kaggle_shampabanik12
2022-09-18,Chattogram,49,kaggle_shampabanik12
2022-09-18,Dhaka,288,kaggle_shampabanik12
2022-09-18,Khulna,34,kaggle_shampabanik12
2022-09-18,Mymensingh,5,kaggle_shampabanik12
2022-09-18,Rajshahi,12,kaggle_shampabanik12
2022-09-18,Rangpur,0,kaggle_shampabanik12
2022-09-18,Sylhet,5,kaggle_shampabanik12
2022-09-19,Barishal,19,kaggle_shampabanik12
2022-09-19,Chattogram,57,kaggle_shampabanik12
2022-09-19,Dhaka,263,kaggle_shampabanik12
2022-09-19,Khulna,20,kaggle_shampabanik12
2022-09-19,Mymensingh,4,kaggle_shampabanik12
2022-09-19,Rajshahi,26,kaggle_shampabanik12
2022-09-19,Rangpur,1,kaggle_shampabanik12
2022-09-19,Sylhet,2,kaggle_shampabanik12
2022-09-20,Barishal,13,kaggle_shampabanik12
2022-09-20,Chattogram,50,kaggle_shampabanik12
2022-09-20,Dhaka,326,kaggle_shampabanik12
2022-09-20,Khulna,32,kaggle_shampabanik12
2022-09-20,Mymensingh,7,kaggle_shampabanik12
2022-09-20,Rajshahi,10,kaggle_shampabanik12
2022-09-20,Rangpur,0,kaggle_shampabanik12
2022-09-20,Sylhet,0,kaggle_shampabanik12
2022-09-21,Barishal,17,kaggle_shampabanik12
2022-09-21,Chattogram,34,kaggle_shampabanik12
2022-09-21,Dhaka,339,kaggle_shampabanik12
2022-09-21,Khulna,24,kaggle_shampabanik12
2022-09-21,Mymensingh,1,kaggle_shampabanik12
2022-09-21,Rajshahi,16,kaggle_shampabanik12
2022-09-21,Rangpur,0,kaggle_shampabanik12
2022-09-21,Sylhet,0,kaggle_shampabanik12
2022-09-22,Barishal,17,kaggle_shampabanik12
2022-09-22,Chattogram,55,kaggle_shampabanik12
2022-09-22,Dhaka,320,kaggle_shampabanik12
2022-09-22,Khulna,20,kaggle_shampabanik12
2022-09-22,Mymensingh,7,kaggle_shampabanik12
2022-09-22,Rajshahi,18,kaggle_shampabanik12
2022-09-22,Rangpur,0,kaggle_shampabanik12
2022-09-22,Sylhet,0,kaggle_shampabanik12
2022-09-23,Barishal,1,kaggle_shampabanik12
2022-09-23,Chattogram,16,kaggle_shampabanik12
2022-09-23,Dhaka,92,kaggle_shampabanik12
2022-09-23,Khulna,7,kaggle_shampabanik12
2022-09-23,Mymensingh,5,kaggle_shampabanik12
2022-09-23,Rajshahi,2,kaggle_shampabanik12
2022-09-23,Rangpur,0,kaggle_shampabanik12
2022-09-23,Sylhet,2,kaggle_shampabanik12
2022-09-24,Barishal,9,kaggle_shampabanik12
2022-09-24,Chattogram,67,kaggle_shampabanik12
2022-09-24,Dhaka,326,kaggle_shampabanik12
2022-09-24,Khulna,13,kaggle_shampabanik12
2022-09-24,Mymensingh,8,kaggle_shampabanik12
2022-09-24,Rajshahi,15,kaggle_shampabanik12
2022-09-24,Rangpur,2,kaggle_shampabanik12
2022-09-24,Sylhet,0,kaggle_shampabanik12
2022-09-25,Barishal,19,kaggle_shampabanik12
2022-09-25,Chattogram,42,kaggle_shampabanik12
2022-09-25,Dhaka,329,kaggle_shampabanik12
2022-09-25,Khulna,30,kaggle_shampabanik12
2022-09-25,Mymensingh,7,kaggle_shampabanik12
2022-09-25,Rajshahi,12,kaggle_shampabanik12
2022-09-25,Rangpur,1,kaggle_shampabanik12
2022-09-25,Sylhet,9,kaggle_shampabanik12
2022-09-26,Barishal,14,kaggle_shampabanik12
2022-09-26,Chattogram,44,kaggle_shampabanik12
2022-09-26,Dhaka,348,kaggle_shampabanik12
2022-09-26,Khulna,50,kaggle_shampabanik12
2022-09-26,Mymensingh,3,kaggle_shampabanik12
2022-09-26,Rajshahi,23,kaggle_shampabanik12
2022-09-26,Rangpur,0,kaggle_shampabanik12
2022-09-26,Sylhet,0,kaggle_shampabanik12
2022-09-27,Barishal,17,kaggle_shampabanik12
2022-09-27,Chattogram,42,kaggle_shampabanik12
2022-09-27,Dhaka,35,kaggle_shampabanik12
2022-09-27,Khulna,40,kaggle_shampabanik12
2022-09-27,Mymensingh,7,kaggle_shampabanik12
2022-09-27,Rajshahi,22,kaggle_shampabanik12
2022-09-27,Rangpur,1,kaggle_shampabanik12
2022-09-27,Sylhet,0,kaggle_shampabanik12
2022-09-28,Barishal,19,kaggle_shampabanik12
2022-09-28,Chattogram,58,kaggle_shampabanik12
2022-09-28,Dhaka,392,kaggle_shampabanik12
2022-09-28,Khulna,24,kaggle_shampabanik12
2022-09-28,Mymensingh,1,kaggle_shampabanik12
2022-09-28,Rajshahi,30,kaggle_shampabanik12
2022-09-28,Rangpur,0,kaggle_shampabanik12
2022-09-28,Sylhet,0,kaggle_shampabanik12
2022-09-29,Barishal,21,kaggle_shampabanik12
2022-09-29,Chattogram,45,kaggle_shampabanik12
2022-09-29,Dhaka,372,kaggle_shampabanik12
2022-09-29,Khulna,44,kaggle_shampabanik12
2022-09-29,Mymensingh,4,kaggle_shampabanik12
2022-09-29,Rajshahi,20,kaggle_shampabanik12
2022-09-29,Rangpur,0,kaggle_shampabanik12
2022-09-29,Sylhet,0,kaggle_shampabanik12
2022-09-30,Barishal,2,kaggle_shampabanik12
2022-09-30,Chattogram,36,kaggle_shampabanik12
2022-09-30,Dhaka,157,kaggle_shampabanik12
2022-09-30,Khulna,18,kaggle_shampabanik12
2022-09-30,Mymensingh,10,kaggle_shampabanik12
2022-09-30,Rajshahi,16,kaggle_shampabanik12
2022-09-30,Rangpur,0,kaggle_shampabanik12
2022-09-30,Sylhet,1,kaggle_shampabanik12
2022-10-01,Barishal,17,kaggle_shampabanik12
2022-10-01,Chattogram,42,kaggle_shampabanik12
2022-10-01,Dhaka,521,kaggle_shampabanik12
2022-10-01,Khulna,26,kaggle_shampabanik12
2022-10-01,Mymensingh,1,kaggle_shampabanik12
2022-10-01,Rajshahi,28,kaggle_shampabanik12
2022-10-01,Rangpur,0,kaggle_shampabanik12
2022-10-01,Sylhet,0,kaggle_shampabanik12
2022-10-02,Barishal,44,kaggle_shampabanik12
2022-10-02,Chattogram,69,kaggle_shampabanik12
2022-10-02,Dhaka,396,kaggle_shampabanik12
2022-10-02,Khulna,31,kaggle_shampabanik12
2022-10-02,Mymensingh,6,kaggle_shampabanik12
2022-10-02,Rajshahi,22,kaggle_shampabanik12
2022-10-02,Rangpur,0,kaggle_shampabanik12
2022-10-02,Sylhet,0,kaggle_shampabanik12
2022-10-03,Barishal,23,kaggle_shampabanik12
2022-10-03,Chattogram,60,kaggle_shampabanik12
2022-10-03,Dhaka,364,kaggle_shampabanik12
2022-10-03,Khulna,39,kaggle_shampabanik12
2022-10-03,Mymensingh,4,kaggle_shampabanik12
2022-10-03,Rajshahi,28,kaggle_shampabanik12
2022-10-03,Rangpur,1,kaggle_shampabanik12
2022-10-03,Sylhet,1,kaggle_shampabanik12
2022-10-04,Barishal,24,kaggle_shampabanik12
2022-10-04,Chattogram,33,kaggle_shampabanik12
2022-10-04,Dhaka,368,kaggle_shampabanik12
2022-10-04,Khulna,29,kaggle_shampabanik12
2022-10-04,Mymensingh,0,kaggle_shampabanik12
2022-10-04,Rajshahi,27,kaggle_shampabanik12
2022-10-04,Rangpur,0,kaggle_shampabanik12
2022-10-04,Sylhet,1,kaggle_shampabanik12
2022-10-05,Barishal,6,kaggle_shampabanik12
2022-10-05,Chattogram,21,kaggle_shampabanik12
2022-10-05,Dhaka,290,kaggle_shampabanik12
2022-10-05,Khulna,15,kaggle_shampabanik12
2022-10-05,Mymensingh,4,kaggle_shampabanik12
2022-10-05,Rajshahi,8,kaggle_shampabanik12
2022-10-05,Rangpur,0,kaggle_shampabanik12
2022-10-05,Sylhet,0,kaggle_shampabanik12
2022-10-06,Barishal,35,kaggle_shampabanik12
2022-10-06,Chattogram,22,kaggle_shampabanik12
2022-10-06,Dhaka,196,kaggle_shampabanik12
2022-10-06,Khulna,43,kaggle_shampabanik12
2022-10-06,Mymensingh,10,kaggle_shampabanik12
2022-10-06,Rajshahi,12,kaggle_shampabanik12
2022-10-06,Rangpur,0,kaggle_shampabanik12
2022-10-06,Sylhet,0,kaggle_shampabanik12
2022-10-07,Barishal,1,kaggle_shampabanik12
2022-10-07,Chattogram,0,kaggle_shampabanik12
2022-10-07,Dhaka,195,kaggle_shampabanik12
2022-10-07,Khulna,13,kaggle_shampabanik12
2022-10-07,Mymensingh,0,kaggle_shampabanik12
2022-10-07,Rajshahi,25,kaggle_shampabanik12
2022-10-07,Rangpur,0,kaggle_shampabanik12
2022-10-07,Sylhet,0,kaggle_shampabanik12
2022-10-08,Barishal,42,kaggle_shampabanik12
2022-10-08,Chattogram,102,kaggle_shampabanik12
2022-10-08,Dhaka,513,kaggle_shampabanik12
2022-10-08,Khulna,28,kaggle_shampabanik12
2022-10-08,Mymensingh,5,kaggle_shampabanik12
2022-10-08,Rajshahi,18,kaggle_shampabanik12
2022-10-08,Rangpur,0,kaggle_shampabanik12
2022-10-08,Sylhet,4,kaggle_shampabanik12
2022-10-09,Barishal,9,kaggle_shampabanik12
2022-10-09,Chattogram,18,kaggle_shampabanik12
2022-10-09,Dhaka,251,kaggle_shampabanik12
2022-10-09,Khulna,34,kaggle_shampabanik12
2022-10-09,Mymensingh,6,kaggle_shampabanik12
2022-10-09,Rajshahi,15,kaggle_shampabanik12
2022-10-09,Rangpur,1,kaggle_shampabanik12
2022-10-09,Sylhet,0,kaggle_shampabanik12
